gene_id	gene_name	SRR8996966	SRR8997009	SRR5889337	SRR2960319	SRR8996977	DRR546744	DRR546790	DRR546743
gene-DUSP10|DUSP10	DUSP10	7.86263865511731	0	0	7.77051799814265	8.19996959676121	7.95230610862234	8.1831258600359	9.49502473976842
gene-DUSP11|DUSP11	DUSP11	10.3810710280245	11.0408309260711	10.6611486054119	9.69416651300921	10.7042695768732	9.89954029180722	10.1582933091269	10.4414577861189
gene-DUSP12|DUSP12	DUSP12	9.8847537431762	0	0	9.44853524682705	10.7792455122674	9.56622807272316	10.1238697655195	10.6609676706238
gene-DUSP13|DUSP13	DUSP13	0	0	0	0	2.82774843272177	2.49933584662018	0	0
gene-DUSP14|DUSP14	DUSP14	5.80009226739434	0	0	4.90594719815667	6.01723368917789	5.06951978943312	5.65527223710976	5.71704482371066
gene-DUSP15|DUSP15	DUSP15	0	0	0	2.4187454208646	0	6.2078263755674	0	0
gene-DUSP16|DUSP16	DUSP16	11.2043890417597	0	0	11.5429382834351	10.7878686588088	10.9618625533769	10.6323812369404	10.2208305428157
gene-DUSP18|DUSP18	DUSP18	4.80928706687731	0	0	5.03906941298598	6.35683092446145	6.73466015847027	6.39364172437665	4.41089741168572
gene-DUSP19|DUSP19	DUSP19	6.4366087359434	0	0	7.95874018731816	7.06100729989572	7.75920210435905	7.78817775456254	8.00656117731152
gene-DUSP2|DUSP2	DUSP2	5.37699483925105	5.33651905273652	5.88895163292095	7.7560851660038	8.48201095862117	4.60117670853322	7.04823288841985	6.35911356530776
gene-DUSP22|DUSP22	DUSP22	7.12979946703967	0	0	7.93330864552067	5.88133913726709	6.43175547643264	6.67298770405164	7.72173984803329
gene-DUSP23|DUSP23	DUSP23	9.2662754300664	0	0	10.1538113876474	9.4788713761774	8.55032919529999	9.32399716268698	9.66840808734059
gene-DUSP26|DUSP26	DUSP26	9.15011349285726	9.35242267292573	9.44339696334735	9.47668252206954	8.57514785763308	9.99913149136198	9.13815582879054	8.2789688169364
gene-DUSP28|DUSP28	DUSP28	7.44434327893691	0	0	6.80542129111943	5.15611815789925	5.42251075115031	6.29395569903561	6.82551305372934
gene-DUSP3|DUSP3	DUSP3	10.9488567117567	0	0	11.8483512291574	11.4517354367005	11.1926236568185	10.6455854672601	10.9106548498761
gene-DUSP5|DUSP5	DUSP5	7.31033005356379	0	0	7.7415064864044	8.8328224105465	5.06951978943312	8.06108161070588	9.25504972240526
gene-DUSP6|DUSP6	DUSP6	11.256947075438	11.8753429565833	11.6635846851403	9.10755028597738	10.9336454105281	11.629102432214	11.8467981494277	10.5196069505936
gene-DUSP7|DUSP7	DUSP7	7.89421275921749	8.81532414594168	0	8.90659279399581	9.07678215931269	10.0121946473154	8.25910593710802	7.92138565819333
gene-DUSP8|DUSP8	DUSP8	9.4932813587145	7.57473929936819	7.16399990770161	9.97114325097261	8.2202304752053	8.95391120207954	8.83896525465125	6.59741531122707
gene-DUSP9|DUSP9	DUSP9	0	0	0	0	0	8.67603690137338	6.68877387079848	3.06552224510372
gene-DUT|DUT	DUT	9.09003099471926	0	0	8.64720428969258	9.07084393310209	8.84130639661393	9.48409183714192	9.39983634141905
gene-DVL1|DVL1	DVL1	11.6469537078299	0	0	12.2007193834485	10.5097603605339	11.1180514341429	9.88954728868287	10.0381900510297
gene-DVL2|DVL2	DVL2	7.37889218307693	0	0	7.99606619211339	8.33120150176249	8.43865035070826	7.93438738006178	7.95391860658121
gene-DVL3|DVL3	DVL3	9.9556784503369	0	0	11.1898831330939	9.81356795779848	10.3368750221921	10.0494023728652	9.72919006079641
gene-DXO|DXO	DXO	10.2651035205828	9.61055106625649	9.87790486902542	10.1998622068634	9.33578534685291	9.71478907017906	10.1440498502347	10.0126794600752
gene-DYDC1|DYDC1	DYDC1	0	0	0	5.006922646099	3.72239008456391	3.90330364424667	0	6.1873355884905
gene-DYDC2|DYDC2	DYDC2	0	0	0	3.2771094507332	3.81055374517495	0	0	0
gene-DYM|DYM	DYM	9.65407786403512	0	1.84369016227452	9.60704906207815	9.77847298961685	10.9231956416615	9.9316167094434	10.5411792169519
gene-DYNC1H1|DYNC1H1	DYNC1H1	13.2875811288804	0	0	14.2137530310816	12.4493338448535	14.1246433782537	12.7649533909019	12.6806907692919
gene-DYNC1I1|DYNC1I1	DYNC1I1	7.95161386084288	7.95723385549924	8.68892800697987	5.54362309411048	6.11857699638247	5.00127702579551	6.7502458895108	6.67752240955764
gene-DYNC1I2|DYNC1I2	DYNC1I2	10.7152662219309	0	0	11.1845039177009	11.2611820817131	11.1400373895358	11.8188259410327	11.1293839704041
gene-DYNC1LI1|DYNC1LI1	DYNC1LI1	9.50866268538472	0	0	10.1128647597403	10.6927156436865	10.6316755140458	9.54823291857084	9.8778867905361
gene-DYNC1LI2|DYNC1LI2	DYNC1LI2	11.4197047738119	0	0	11.656733582379	11.7924308838467	11.726769282933	10.7760041337129	11.8731969228185
gene-DYNC2H1|DYNC2H1	DYNC2H1	7.94409105790392	0	0	7.42004261305004	7.65233955124987	8.20074068663313	7.84563727728993	7.36650175878457
gene-DYNC2I1|DYNC2I1	DYNC2I1	8.39951956393813	9.10388964359934	8.00024244141967	9.30057896063707	8.60010128472387	8.1064362144374	9.55470831109215	7.46007167141299
gene-DYNC2I2|DYNC2I2	DYNC2I2	7.78475881573961	0	0	8.74301919866796	7.09358808325243	9.1791091710786	8.14929670733237	7.48995995733475
gene-DYNC2LI1|DYNC2LI1	DYNC2LI1	5.13417085612715	5.42188010252723	5.79115389548071	4.72016026378854	6.83090903829493	7.60679095381422	7.88727824336722	6.84876684913242
gene-DYNLL1|DYNLL1	DYNLL1	12.2003386400265	6.91230562631681	0	12.137400083303	12.673751886057	12.1292638794594	11.1808705596751	10.4105365716723
gene-DYNLL2|DYNLL2	DYNLL2	12.0672991019608	0	0	12.05160932199	12.0583078445007	11.4582624537775	11.19958560036	11.8116590159259
gene-DYNLRB1|DYNLRB1	DYNLRB1	11.7274910536856	11.1728956250254	11.4591937307039	10.9531299646167	11.4157316418351	11.6660761637711	11.2363027299671	11.4409389494748
gene-DYNLRB2|DYNLRB2	DYNLRB2	5.76636454167659	5.33651905273652	6.81170964782073	5.75192453096644	6.71385183025688	6.67019023619091	6.59135698403858	5.55683353950587
gene-DYNLT1|DYNLT1	DYNLT1	9.25111381828501	8.22406156033666	9.04062305948847	9.81396803884322	10.122134113813	9.22845056647938	9.55900914884938	8.62037940830219
gene-DYNLT2B|DYNLT2B	DYNLT2B	7.89811137474668	0	0	7.45024075110083	7.71269532084355	8.15435886201815	8.65834148083342	8.64715344456588
gene-DYNLT3|DYNLT3	DYNLT3	9.78932097177764	0	0	9.12450385658351	10.7703415188225	8.78660419566359	10.63340124864	10.300995759371
gene-DYNLT4|DYNLT4	DYNLT4	5.97269393641083	4.67971231590085	6.27395302711482	7.99606619211339	5.67760705400756	6.11399929353296	5.71815740774041	6.45314856567531
gene-DYNLT5|DYNLT5	DYNLT5	5.78332696430949	0	0	2.20868849609771	3.59577544794838	0	2.72537479992544	7.56207899676509
gene-DYRK1A|DYRK1A	DYRK1A	9.68261190527787	0	0	10.0111955761449	10.1004369042496	10.6103575461787	10.3037774284702	10.2797649926013
gene-DYRK1B|DYRK1B	DYRK1B	8.44019566766148	8.40790703125464	8.02196229055401	9.07497291656358	8.40031239590878	9.6494044533656	8.32624638885342	8.56529294037998
gene-DYRK2|DYRK2	DYRK2	7.60561970659471	8.04056470051719	8.76388492732673	7.48566343903239	8.30867080060022	8.38609800949224	8.73256438015693	7.47509321237166
gene-DYSF|DYSF	DYSF	10.1373447166531	9.96891719658487	9.45408814795198	11.0316213212022	10.8957272226498	12.017098790092	10.2315218912845	10.8757055761476
gene-DZANK1|DZANK1	DZANK1	5.3991723660968	0	0	5.8816836568049	6.02339625029904	6.0813167536112	6.23066088120592	5.37658218810822
gene-DZIP1|DZIP1	DZIP1	11.4843427568621	11.1920063510347	0	11.893832608773	10.8311063464288	11.9285773097191	10.845430276026	10.6377924815369
gene-DZIP1L|DZIP1L	DZIP1L	5.13417085612715	0	0	3.38109318307571	4.87185387326442	0	3.61195618249279	0
gene-DZIP3|DZIP3	DZIP3	10.262081461978	0	0	9.59087488292831	10.0222037537347	11.0864912597737	10.5740779989447	10.5729446067573
gene-E2F1|E2F1	E2F1	4.5954452338418	0	0	5.8638460075429	6.39059587902167	8.84130639661393	7.22102306692503	6.9382058699471
gene-E2F2|E2F2	E2F2	3.01457960682351	3.06845369893183	5.40695525613519	5.45108163595897	7.51912563061027	4.29403272456833	4.91596378098025	4.13638387793864
gene-E2F3|E2F3	E2F3	7.5069534575702	0	0	7.52023719128801	8.42961011128075	9.13599886198181	7.8941030349465	8.11602733963569
gene-E2F4|E2F4	E2F4	10.2801195806905	7.0392959295171	7.3472167798911	10.4018769705325	10.2319790116364	10.4403689328452	9.13815582879054	10.2668749277913
gene-E2F5|E2F5	E2F5	8.47193048712894	0	0	7.11537505799342	8.47977180332234	10.2786045397679	8.10292071827834	8.37018171539896
gene-E2F6|E2F6	E2F6	8.17692241029887	9.31106702750969	9.08256762549002	8.53050563559963	8.4887076478517	8.6595264227255	8.89447495035486	8.76184350226891
gene-E2F7|E2F7	E2F7	4.47532936719459	5.50247142960635	2.62726562941322	6.85140595904443	6.08950193502119	7.30097578241275	6.25206918668725	5.31112069196243
gene-E2F8|E2F8	E2F8	2.89481889125103	3.59491947285889	0	4.55211890039134	6.44210831998357	7.82976627853929	6.39364172437665	5.61223782001147
gene-E4F1|E4F1	E4F1	9.15663745174916	0	0	9.95122026601851	8.99526117844549	7.90639880324489	9.28298622848363	8.42536064924746
gene-EAF1|EAF1	EAF1	10.6410200332865	0	0	11.1522598279438	11.0161120384114	10.9058016118678	10.2422593673755	11.295143287269
gene-EAF2|EAF2	EAF2	0	0	0	4.1427176039487	5.63799332245268	0	2.72537479992544	0
gene-EARS2|EARS2	EARS2	9.10865643055562	0	0	9.90290692540235	8.14450685054219	9.32931781340957	8.84249789049752	8.14449452661843
gene-EBAG9|EBAG9	EBAG9	10.0366042241121	8.22999097111252	8.49030455385947	9.56902331756156	9.66035958707694	12.0706333893123	9.50207263829228	10.2163677397215
gene-EBF1|EBF1	EBF1	5.18611550690424	0	0	4.55211890039134	5.64600356440496	5.00127702579551	7.29508295571411	0
gene-EBF2|EBF2	EBF2	0	0	0	0	0	4.77473895298479	4.74530585422952	0
gene-EBF3|EBF3	EBF3	2.46107118052183	0	0	4.75928103132031	3.3033748322137	0	5.24974548006795	3.97667697409237
gene-EBF4|EBF4	EBF4	5.44253014192376	0	0	5.16093901281503	4.22839112247278	4.69056629125273	5.55548572454119	6.45314856567531
gene-EBI3|EBI3	EBI3	6.63653528620917	7.25237325337005	0	8.19820893113081	9.00151811008574	6.79637191905309	6.93366375722806	7.14019049749929
gene-EBNA1BP2|EBNA1BP2	EBNA1BP2	11.361242605623	10.2440699697568	10.5521710282749	10.9921398392495	11.1030566346548	11.8555628997048	10.848068724432	10.4357103147795
gene-EBP|EBP	EBP	14.5700063193286	11.664397153917	0	13.2177841444371	13.8600913149929	12.8313082634243	12.4649575818579	13.3884413404894
gene-EBPL|EBPL	EBPL	11.6385305499347	11.5611744028624	0	11.1876442303085	10.2544204722316	11.35950184425	10.7069484862591	12.1780795011345
gene-ECD|ECD	ECD	8.96365603909745	0	3.80181531431049	9.02368082547269	9.41468005634601	9.77988669472058	9.43579749184431	10.1312136981099
gene-ECE1|ECE1	ECE1	12.302233233332	12.0222387087152	12.3142427896676	12.5405927852002	12.2193834196698	12.7774939864716	11.3134254564716	11.9724706832739
gene-ECE2|ECE2	ECE2	9.30202612065514	0	0	9.27381143783569	9.05363410838592	10.2084534571682	7.8941030349465	8.71199216630238
gene-ECEL1|ECEL1	ECEL1	3.22785773712183	0	0	2.9108453734559	0	0	0	0
gene-ECHDC1|ECHDC1	ECHDC1	12.6310021044069	11.4782906640711	11.9737458573257	13.1139661846279	11.1442864341153	12.1177268506555	10.9555555377803	10.7204824421627
gene-ECHDC2|ECHDC2	ECHDC2	11.6685123829422	0	4.81697478970394	14.0852453646858	13.0475948412403	10.4451932268224	11.002100952699	12.7969607902419
gene-ECHDC3|ECHDC3	ECHDC3	13.2444013760353	12.6658162524413	12.8603278815952	12.6280620222556	12.3748498759842	12.4286700948334	11.976248601855	12.7857088492261
gene-ECHS1|ECHS1	ECHS1	15.0966763135667	3.26606594667776	5.85708336202801	14.580042215095	14.3431404697475	13.2521197997292	14.3281283420343	15.1096559620368
gene-ECI1|ECI1	ECI1	12.3676617610033	3.97979442873955	2.90172095753683	12.6796364680337	12.6433139006069	4.85427019658279	11.874669685689	10.3302035334158
gene-ECI2|ECI2	ECI2	13.6038405944158	0	5.68624140440046	12.9962213063183	13.4017246150045	13.3810754815556	13.1777849406784	13.9051545042592
gene-ECM1|ECM1	ECM1	8.72114322200165	8.73420968766466	8.89128635154312	8.59139018539748	9.64145247287464	7.94324076778766	8.60109888959679	7.97520668956282
gene-ECM2|ECM2	ECM2	9.54018989509183	10.7472543432484	10.55961546823	8.33072782935918	7.30311792427305	8.64282480545724	10.9225572971226	10.8528853789597
gene-ECPAS|ECPAS	ECPAS	12.4027302737116	12.2124358669815	11.5622290091207	12.4603310076969	12.0509738155942	13.0954864794173	12.4843080449306	12.8392981293501
gene-ECRG4|ECRG4	ECRG4	3.32373151052581	3.59491947285889	3.13221617834527	0	2.82774843272177	3.36576270572193	5.44828103678489	3.59186658677885
gene-ECSCR|ECSCR	ECSCR	6.71819164665781	6.63686383785797	8.27806691265552	6.39777932309016	7.64636240597793	6.64804374991595	8.1831258600359	6.1873355884905
gene-ECSIT|ECSIT	ECSIT	10.582866567609	9.82159683864777	2.90172095753683	10.5604797312203	10.3767931074059	10.1544890359956	9.60756865767797	9.71976152325735
gene-ECT2|ECT2	ECT2	4.24982578327657	0	0	4.87065467405928	7.20351110698299	9.39062490946031	8.82117114647992	7.85403256755232
gene-ECT2L|ECT2L	ECT2L	3.65392107274903	4.37178883554951	5.61180627178964	2.9108453734559	4.07070233955763	2.84913209640387	4.40653350452486	4.13638387793864
gene-EDA|EDA	EDA	8.49270573545344	0	0	8.05227486187155	7.5343095966619	8.37265527050271	6.16446122337189	7.00182462493909
gene-EDARADD|EDARADD	EDARADD	9.1712093795419	0	0	9.27381143783569	9.57901956034225	8.31056300832847	7.45131772391535	9.10379228403646
gene-EDC3|EDC3	EDC3	9.80082033079407	0	0	9.40756753942771	9.06562785902948	9.74900616481236	9.02767418972938	8.32114537599695
gene-EDC4|EDC4	EDC4	9.90038700546025	0	0	10.5507570013165	9.66726337516375	10.8080684549358	9.18343026364243	9.49870468620274
gene-EDEM1|EDEM1	EDEM1	13.2860942505073	14.092424784401	0	12.9168064882966	12.7315319449757	12.7707839797399	12.2272475901945	12.3959945090349
gene-EDEM2|EDEM2	EDEM2	11.0773386133638	0	0	10.904336353964	11.0118566439496	11.0709687416558	10.8232535104014	11.0311653465184
gene-EDEM3|EDEM3	EDEM3	10.2144114992189	0	0	10.667178364074	11.0073943610034	11.3162690604281	10.8419048220052	10.9106548498761
gene-EDF1|EDF1	EDF1	12.604254808103	0	3.50551968117008	12.0993170318178	12.6000303235576	11.4089041556349	11.877685722273	12.5033838215857
gene-EDIL3|EDIL3	EDIL3	0	0	0	2.76470236887101	3.34333375287972	5.70588828320599	9.95301741419505	0
gene-EDN1|EDN1	EDN1	5.10747991198403	0	0	4.01923080315104	4.38973883895642	3.74538096527381	6.57446157410868	5.31112069196243
gene-EDN2|EDN2	EDN2	0	0	3.13221617834527	2.4187454208646	1.25476616583951	0	2.12697029453104	4.93011461505521
gene-EDN3|EDN3	EDN3	0	0	0	3.2771094507332	2.20299442525874	4.60117670853322	4.06326970545336	5.01479112629025
gene-EDNRA|EDNRA	EDNRA	8.10115627701223	8.75902644434083	8.88339784731698	7.52023719128801	8.48982074682925	6.53190536378751	8.41907483166897	8.28750334681421
gene-EDNRB|EDNRB	EDNRB	9.15174725045395	10.1811917526979	0	10.1538113876474	10.5962770843348	6.23779334484527	8.89787440179875	8.78010242543607
gene-EDRF1|EDRF1	EDRF1	8.96551505452954	0	0	9.28558338548505	8.59183133917855	8.98516427297365	8.86698706261745	8.75570547824628
gene-EEA1|EEA1	EEA1	11.3434819963138	13.0478895701203	12.388925862858	10.2986049293374	11.6618639392666	11.6784207725149	11.9317526090573	13.2339164152956
gene-EED|EED	EED	9.01122855605523	9.41881866402283	0	8.80509246780397	9.45228088693603	8.44508681009041	9.14960833233581	8.48594161798937
gene-EEF1A1|EEF1A1	EEF1A1	18.2913346106624	18.0445541441144	17.6749587839179	17.9190907533293	17.4664554388568	18.1373162434681	18.3651022208155	18.9656371709141
gene-EEF1A2|EEF1A2	EEF1A2	6.29002013343633	0	0	12.0007403524372	4.93859124753138	14.8391998199416	9.08247929871764	3.97667697409237
gene-EEF1AKMT1|EEF1AKMT1	EEF1AKMT1	8.64894303266239	0	0	8.0404131357884	9.10611209977758	8.89401002063168	8.61355780557429	8.16316530136624
gene-EEF1AKMT2|EEF1AKMT2	EEF1AKMT2	8.88726000130137	0	0	8.07570968473143	9.06413408172701	7.62957479684465	8.7287516655892	8.2789688169364
gene-EEF1AKMT3|EEF1AKMT3	EEF1AKMT3	7.40104078517061	6.36240172010248	7.08366017714636	8.0640398565458	7.24892405582949	8.74547622416937	7.32569491485874	7.58994655446741
gene-EEF1AKNMT|EEF1AKNMT	EEF1AKNMT	10.0268445778402	0	0	10.5388620550863	8.90468945459508	10.3928830438596	9.16379728741494	9.90309749233282
gene-EEF1B2|EEF1B2	EEF1B2	14.3576692780847	3.86255243243699	4.603087647819	13.4376763242079	13.3945364329772	14.3133572882068	13.7572666660538	14.3434201601496
gene-EEF1D|EEF1D	EEF1D	14.0075591649208	12.5957934023938	12.7808143497282	13.0463824387639	13.0395410547191	13.5712626806135	13.5007652095191	14.4548820873009
gene-EEF1E1|EEF1E1	EEF1E1	8.95245135888596	0	0	8.49328235448612	9.32958181628666	9.03721447849195	8.84249789049752	8.57229487962897
gene-EEF1G|EEF1G	EEF1G	15.2372619220394	11.5833449072956	11.3822143889664	14.4764630142825	13.9136385549315	15.5483753617093	14.8881799112963	15.3966234418736
gene-EEF2|EEF2	EEF2	16.2458257796253	15.7271153555646	5.21915960786304	16.5457731146888	14.6863713606877	17.2414172602835	15.6178440516711	16.5087218838862
gene-EEF2K|EEF2K	EEF2K	9.78089985288869	0	0	9.92780249235413	9.5132148777702	12.5851059412365	11.1355144481262	9.87222407715083
gene-EEF2KMT|EEF2KMT	EEF2KMT	8.60906458079412	0	0	8.62089526346134	8.31370811900108	8.71384206091787	8.61768698207272	8.92389166796676
gene-EEFSEC|EEFSEC	EEFSEC	9.98530070345935	9.66408849577876	0	10.0590115424985	9.33144567792904	9.8687499863847	9.31385320436774	9.63535843575198
gene-EEPD1|EEPD1	EEPD1	10.3543608934225	8.38151347677474	9.69846298785126	10.106242021291	9.38327861760562	9.71212306274612	10.1339950918845	9.39194287794455
gene-EFCAB1|EFCAB1	EFCAB1	2.28169928525486	0	0	2.9108453734559	2.44257491025963	0	3.14708662528207	0
gene-EFCAB10|EFCAB10	EFCAB10	1.55151687621164	3.59491947285889	4.04750485659921	0	4.02229070478379	0	0	0
gene-EFCAB11|EFCAB11	EFCAB11	4.5954452338418	0	2.90172095753683	4.36189203466105	5.39348575897266	6.17722371925351	4.32806734230688	5.71704482371066
gene-EFCAB14|EFCAB14	EFCAB14	11.0824871885156	11.484504333576	11.932769120927	11.1136290314086	11.1398615866258	10.87037148149	10.9416234000098	11.8488958301399
gene-EFCAB2|EFCAB2	EFCAB2	7.01241632566604	7.62059772352355	7.53011850039194	5.80897032852219	6.7772187379123	6.40559270965056	6.76521317791215	7.39837081196283
gene-EFCAB3|EFCAB3	EFCAB3	5.10747991198403	0	0	4.01923080315104	4.65084228964328	0	5.55548572454119	0
gene-EFCAB5|EFCAB5	EFCAB5	4.29783460531333	0	0	5.91671064490169	3.34333375287972	0	4.61917502891009	6.1503817645732
gene-EFCAB6|EFCAB6	EFCAB6	5.26068562554542	4.93333421144189	5.49241652577757	3.65445336884031	4.40869531200554	7.44922040369633	5.06855294670201	0
gene-EFCAB7|EFCAB7	EFCAB7	5.35447106346258	0	0	4.97404321421184	6.37622183811372	6.35179930130513	6.20893010440509	6.292836022464
gene-EFCAB8|EFCAB8	EFCAB8	4.87406046186019	0	0	4.36189203466105	4.71316686981745	4.04563246400597	5.06855294670201	3.59186658677885
gene-EFCC1|EFCC1	EFCC1	5.26068562554542	5.29186665976785	0	5.2182187893993	5.23258077741436	5.61747257007218	5.91889176443446	4.53076547158127
gene-EFEMP1|EFEMP1	EFEMP1	7.52219047076899	9.15152736744664	7.66507296465269	7.57059224496775	8.52933086423679	7.66308979245585	11.0185900559856	6.82551305372934
gene-EFEMP2|EFEMP2	EFEMP2	9.00220100073563	7.19290268285403	8.2476641283839	8.69338430453146	9.13129560098983	6.50751209555375	7.95411543511419	8.02709188094688
gene-EFHC1|EFHC1	EFHC1	4.24982578327657	4.87398509496878	5.92013113974925	3.81159176963529	5.27452047893892	0	4.80446343929023	0
gene-EFHC2|EFHC2	EFHC2	0	0	0	3.47808342078151	4.14040371782931	4.04563246400597	4.06326970545336	0
gene-EFHD1|EFHD1	EFHD1	5.66017548945686	0	0	5.8816836568049	7.06996618717356	5.00127702579551	7.98640762601746	5.71704482371066
gene-EFHD2|EFHD2	EFHD2	9.7745515982229	9.77571790929832	10.3708144549327	11.32272663627	11.2902221460275	10.6003003228817	10.4751410253217	10.4105365716723
gene-EFL1|EFL1	EFL1	9.56124150606422	0	0	9.7376663935075	9.45399287382451	11.158759304692	8.98994554172702	10.1593856917017
gene-EFNA1|EFNA1	EFNA1	12.1560527684935	0	0	11.3966990553936	11.1270416720604	10.4659140691216	10.7242854138317	11.9437366800507
gene-EFNA2|EFNA2	EFNA2	3.01457960682351	0	0	5.30008767298987	4.77291014914572	5.94263786487625	2.72537479992544	4.28016006410515
gene-EFNA3|EFNA3	EFNA3	7.98498931664895	0	0	6.6159503698504	7.45446062799087	7.43635571863937	7.9210838589014	6.80187829779253
gene-EFNA4|EFNA4	EFNA4	7.91744797174997	0	0	6.43449725486451	7.88841238273036	7.42337528471933	5.20653580710978	7.0427301595981
gene-EFNA5|EFNA5	EFNA5	4.24982578327657	0	0	6.32141512675996	5.00237744447587	3.90330364424667	4.68361841131842	4.53076547158127
gene-EFNB1|EFNB1	EFNB1	8.55576474052558	0	0	8.93676767153499	9.09298736457243	8.77131827447844	9.32399716268698	7.932311690949
gene-EFNB2|EFNB2	EFNB2	4.34429714691787	6.60070963302126	0	6.19870968795047	7.47933113459843	5.94263786487625	6.8518956304505	6.45314856567531
gene-EFNB3|EFNB3	EFNB3	5.37699483925105	0	0	4.25646294916075	3.26227754824781	0	0	3.06552224510372
gene-EFR3A|EFR3A	EFR3A	11.9077393267535	12.9351337847182	12.6636501984648	11.0955914312076	11.9131931886763	11.101848541338	11.976248601855	12.9306708786377
gene-EFR3B|EFR3B	EFR3B	3.01457960682351	4.60867139301003	4.3518770184032	4.31014034435964	5.39348575897266	4.60117670853322	4.68361841131842	0
gene-EFS|EFS	EFS	5.62296822150472	0	0	4.36189203466105	5.46767343121167	3.74538096527381	5.71815740774041	3.35256600712891
gene-EFTUD2|EFTUD2	EFTUD2	10.3522309858542	0	0	10.5388620550863	10.4957002557473	11.4195656562207	10.1849744792305	10.68215916178
gene-EGF|EGF	EGF	5.54554498733098	0	0	5.52103826318671	7.30058290710856	0	4.06326970545336	0
gene-EGFL6|EGFL6	EGFL6	3.1251562851208	0	0	0	4.35106187743158	0	4.15704057404005	3.59186658677885
gene-EGFL7|EGFL7	EGFL7	10.3796774922138	0	1.84369016227452	10.0071384444516	10.9207037879486	8.11453468643949	10.1282178955874	9.93604076322058
gene-EGFL8|EGFL8	EGFL8	8.18332652319906	4.67971231590085	5.75702378488004	4.83447709574767	6.19153903204967	3.90330364424667	5.94541715689287	3.79706399733869
gene-EGFLAM|EGFLAM	EGFLAM	5.37699483925105	0	0	5.18986315706878	4.81614807793591	6.79637191905309	6.27316445162353	0
gene-EGFR|EGFR	EGFR	11.8675430902696	13.5001622352303	11.7960666763489	11.8343938195091	11.6000694151118	10.3693870809207	10.7376271128093	11.8837892240587
gene-EGLN1|EGLN1	EGLN1	11.8414599997184	1.79198593165593	2.28803481749993	11.9773415057504	11.2889438135688	12.0923234545623	11.5222172459463	11.5118499579168
gene-EGLN2|EGLN2	EGLN2	11.2258752444678	10.8305883561282	10.6343724600372	11.4596594771532	11.0164982707739	10.9197335723166	10.5730151545733	10.3769400068322
gene-EGLN3|EGLN3	EGLN3	12.0516329791756	0	0	12.5115301470696	11.9931779273518	11.1109850493463	11.1857459676365	11.6146267814909
gene-EGR1|EGR1	EGR1	7.23218235217662	10.8870288410515	11.5634637850171	10.3651010796775	10.4226851015515	10.6965021903973	14.1829415589405	10.9065053663898
gene-EGR2|EGR2	EGR2	3.22785773712183	0	0	5.54362309411048	4.42740593102999	7.35666125135616	9.4543864629642	7.31733802185689
gene-EGR3|EGR3	EGR3	2.6205875017139	0	0	5.2733109482365	4.65084228964328	6.6027040223209	9.05533697068344	6.25851934012364
gene-EHBP1|EHBP1	EHBP1	10.6240542050515	11.4943908728462	10.495078507502	10.5790476661218	10.2550752595286	10.8631798334147	10.784293439038	10.9582036924888
gene-EHBP1L1|EHBP1L1	EHBP1L1	8.56805241120802	9.29418702429734	8.99376326225065	10.0550868544818	10.6869037918497	8.40603014008272	9.97571474803826	8.82769244120814
gene-EHD1|EHD1	EHD1	12.0765747606282	12.1760425646896	11.5952025290758	11.9532933316575	12.738923596237	12.6260449212415	11.4723558259174	11.8922074253083
gene-EHD2|EHD2	EHD2	9.40562145542613	8.83490967417628	9.69846298785126	9.88533135560931	10.4761762132732	9.09156055490459	9.66256299998203	8.98813086364993
gene-EHD3|EHD3	EHD3	11.3363160761589	12.1426418666883	11.0412283025003	12.2104563247503	12.7799952576396	8.23828472036459	9.5568603326309	10.8686129630881
gene-EHD4|EHD4	EHD4	9.21874614910816	0	0	9.7834555351187	10.2429133241926	10.4627455538412	10.0262914134113	9.55986898207875
gene-EHF|EHF	EHF	6.4366087359434	6.27333474513697	8.61463498708075	5.006922646099	7.57892557175675	2.49933584662018	5.01946148719861	3.35256600712891
gene-EHHADH|EHHADH	EHHADH	15.1879796249137	3.73493311555422	2.90172095753683	14.6893959029567	14.0526032086033	15.0908162316511	14.697508877905	15.2084668044675
gene-EHMT1|EHMT1	EHMT1	10.3357963809913	0	0	10.9631126706027	10.1832713293641	10.7879546539279	10.2475982851259	10.0381900510297
gene-EHMT2|EHMT2	EHMT2	10.0179145130699	9.24525908298035	9.32607921148146	10.5493626754959	9.7802936510936	9.81261114258183	9.71361002297346	9.66185844846481
gene-EI24|EI24	EI24	12.9618760016539	9.35784826172218	9.66893913397192	12.4467273978511	12.1029105355258	12.0369417972589	10.899001068324	11.60356208772
gene-EID1|EID1	EID1	13.1276359932309	0	0	13.2026742264784	13.2236295737379	13.1904862783334	13.3412108074453	13.1973023831426
gene-EID3|EID3	EID3	6.81209835596455	7.19290268285403	8.35424025146676	6.58362098264345	7.14536429494184	6.50751209555375	7.10815869684982	6.65131117803322
gene-EIF1|EIF1	EIF1	14.3123728942761	0	0	13.6424068646749	14.0547437372628	13.1163047876286	13.620697321651	13.4292655371274
gene-EIF1AD|EIF1AD	EIF1AD	10.5222701830335	10.5132411310004	10.2820967530748	10.5025772075057	10.0424478444099	10.3693870809207	9.43345693857597	9.42712824252514
gene-EIF1B|EIF1B	EIF1B	10.0053188246998	5.14896561372218	6.06665682377597	9.53279310880549	9.92803248030658	8.85587210736192	9.4727389608836	9.37602519415657
