"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-THEMIS2|THEMIS2",352.526329010361,-1.49559845256138,2.00050955984895,-0.747608750579681,0.454696185016456,0.99998592997979
"gene-RPA2|RPA2",429.567150924725,-0.0353998409865918,1.54862817841249,-0.0228588382156912,0.981762874153849,0.99998592997979
"gene-PPP1R8|PPP1R8",985.216824610591,0.134351950222159,1.59646403183249,0.0841559518681696,0.932932439215804,0.99998592997979
"gene-STX12|STX12",1451.14503255533,-0.0113774726458463,1.59404334310352,-0.00713749265041624,0.994305153164288,0.99998592997979
"gene-FAM76A|FAM76A",494.330675272669,0.516963309868381,1.74200054511988,0.296764149309038,0.766646577774345,0.99998592997979
"gene-FGR|FGR",804.654648986615,-2.20507590298065,1.73371632000807,-1.27187814842187,0.20341641689829,0.99998592997979
"gene-AHDC1|AHDC1",339.073038116455,0.530319068508915,1.58887223158392,0.333770745039863,0.738552560757721,0.99998592997979
"gene-IFI6|IFI6",4181.70964723837,0.600995498662026,2.24352359757959,0.267880177106408,0.788791552608049,0.99998592997979
"gene-MAP3K6|MAP3K6",623.852086474167,-1.39249663412568,1.55493548404031,-0.895533382843281,0.370502028779918,0.99998592997979
"gene-SYTL1|SYTL1",125.489399944452,-1.95062577797312,2.08832778154758,-0.934061115888416,0.350272368212024,0.99998592997979
"gene-WASF2|WASF2",2940.91831211208,-0.36561256454083,1.53460342098903,-0.238245633718969,0.811690585307444,0.99998592997979
"gene-TMEM222|TMEM222",1315.2853487143,0.413955774822552,1.64544025106243,0.25157751826921,0.801367637633693,0.99998592997979
"gene-LOC111093311|LOC111093311",0.901085043392822,-5.279558118238,5.40508532580374,-0.976776091402946,0.328680014949831,0.99998592997979
"gene-SLC9A1|SLC9A1",275.412483075398,-1.62330668719077,1.58425792571416,-1.02464798240413,0.305529315521389,0.99998592997979
"gene-TENT5B|TENT5B",535.96530147072,0.797858868840011,1.58124289466235,0.504577046027064,0.613855935233466,0.99998592997979
"gene-WDTC1|WDTC1",3187.76024874313,0.924057093237549,1.57746126606878,0.585787501166612,0.558018324032008,0.99998592997979
"gene-TRNP1|TRNP1",506.32633639049,-0.801943165615565,1.82739857157307,-0.438844146039378,0.660774470124147,0.99998592997979
"gene-KDF1|KDF1",146.326123032913,0.418898213155135,1.63813096871859,0.255717168623466,0.798169237199162,0.99998592997979
"gene-NUDC|NUDC",3395.96857007026,-0.416517034443701,1.53959422937153,-0.270536889849039,0.786747240603412,0.99998592997979
"gene-SFN|SFN",6.6547719878166,-2.39751101958359,2.83770249615191,-0.844877510181125,0.398179232407981,0.99998592997979
"gene-LOC119870390|LOC119870390",3.64124390988041,-2.54426537572919,4.26399651354013,-0.596685613520083,0.550717299458693,0.99998592997979
"gene-ZDHHC18|ZDHHC18",406.071415899971,-1.60642404161627,1.66794375657206,-0.963116433205026,0.335489095816582,0.99998592997979
"gene-LOC119870389|LOC119870389",11.7797661140503,1.10234583852129,2.13451264140236,0.516439123919671,0.605547746357255,0.99998592997979
"gene-NR0B2|NR0B2",6028.54300733144,-0.00191097018846569,1.54300782904273,-0.0012384708311242,0.999011843497449,0.99998592997979
"gene-GPATCH3|GPATCH3",433.496455719544,0.417873359922732,1.53347146088839,0.272501556488469,0.78523639463808,0.99998592997979
"gene-GPN2|GPN2",445.536470327323,0.321492788514823,1.53239915468734,0.209797028098999,0.833826092681732,0.99998592997979
"gene-PIGV|PIGV",1821.9875837873,0.276826339612582,1.7636289314017,0.156964049910751,0.875273180856094,0.99998592997979
"gene-ARID1A|ARID1A",1561.22031651636,0.387189077555502,1.54937694638822,0.249899857138112,0.8026647937071,0.99998592997979
"gene-LOC102157349|LOC102157349",4.04003126913328,-2.1744226192726,3.15518943484654,-0.689157549546104,0.49072412748005,0.99998592997979
"gene-RPS6KA1|RPS6KA1",1383.06508127826,-0.527783484017684,1.74622146657426,-0.302243154216338,0.762466709267928,0.99998592997979
"gene-HMGN2|HMGN2",5132.3520613592,-0.47481070272642,1.73047009360397,-0.274382495531924,0.783790693553552,0.99998592997979
"gene-ZNF683|ZNF683",3.19057219944311,-0.904858370108058,4.3773665850783,-0.206712952301634,0.836234041399887,0.99998592997979
"gene-DHDDS|DHDDS",1115.41925312434,0.228149587086377,1.55169393972236,0.147032595311417,0.88310629256962,0.99998592997979
"gene-CRYBG2|CRYBG2",157.849332081052,0.553092796272018,1.67371736721232,0.330457702780026,0.741054147407796,0.99998592997979
"gene-UBXN11|UBXN11",9.59622723381973,-0.131462452742515,3.92594905320005,-0.0334855218346145,0.97328741126035,0.99998592997979
"gene-SH3BGRL3|SH3BGRL3",1995.15743538817,-1.14320609607588,1.80607027382005,-0.63297985280377,0.526746799744768,0.99998592997979
"gene-CEP85|CEP85",451.457345754546,0.47912731766374,1.56763102435266,0.305637812865812,0.759880426775129,0.99998592997979
"gene-FAM110D|FAM110D",73.7284684393471,-0.643979388541947,1.81055691350205,-0.355680279222118,0.722080015410793,0.99998592997979
"gene-LOC111093403|LOC111093403",61.404152877692,0.534185302738052,2.21535946452443,0.241128047746746,0.809455875057912,0.99998592997979
"gene-CNKSR1|CNKSR1",622.098914827115,0.449190746999723,1.75339777316004,0.256183025823156,0.797809514821242,0.99998592997979
"gene-ZNF593|ZNF593",571.255024724358,0.436965256226839,1.55901331647875,0.280283209648129,0.779260231500131,0.99998592997979
"gene-PDIK1L|PDIK1L",558.809886939767,0.76059945010071,1.71308416299307,0.443994210285504,0.657046769825088,0.99998592997979
"gene-TRIM63|TRIM63",157.337247016604,-0.017944079681546,1.72889735751891,-0.0103789155576575,0.991718972193594,0.99998592997979
"gene-SLC30A2|SLC30A2",62.9106440052325,1.36022894713456,2.07355896188662,0.655987590484022,0.51183210876877,0.99998592997979
"gene-EXTL1|EXTL1",1495.10016716549,1.38567377548125,2.32461997179879,0.596086152700915,0.551117674292727,0.99998592997979
"gene-PAFAH2|PAFAH2",2533.32846356931,0.503355411915881,1.67496714654732,0.300516588013961,0.763783145423275,0.99998592997979
"gene-STMN1|STMN1",548.726652108477,-1.83313408490726,1.64306025243687,-1.11568281332866,0.264557929837034,0.99998592997979
"gene-PAQR7|PAQR7",1968.10612751506,-0.535751651241941,1.6837298051706,-0.318193364277742,0.750338265942704,0.99998592997979
"gene-AUNIP|AUNIP",105.766368056818,0.228630075422378,1.60608919922842,0.142352040927873,0.886801942306486,0.99998592997979
"gene-MTFR1L|MTFR1L",1714.11611118878,0.367368851489429,1.59369055316621,0.230514544219122,0.817691963116612,0.99998592997979
"gene-LOC102154523|LOC102154523",4.14272658729358,-1.60594385455629,3.57127708558089,-0.449683353061661,0.652938776357253,0.99998592997979
"gene-SELENON|SELENON",1476.06554722056,0.0526774719375961,1.57544706736395,0.0334365228948863,0.973326484877534,0.99998592997979
"gene-LOC102154675|LOC102154675",1218.95204446131,0.0919341600697037,1.71472853915113,0.0536144106607191,0.957242374979278,0.99998592997979
"gene-MAN1C1|MAN1C1",3396.36566605009,0.0944531005466164,1.73988528231218,0.0542869702427135,0.956706530485528,0.99998592997979
"gene-RHCE|RHCE",8.02461305785099,-5.12104536187874,3.20654381572312,-1.59706077826473,0.110252159916054,0.99998592997979
"gene-LDLRAP1|LDLRAP1",871.665958278049,0.173238430080289,1.54818006915664,0.111898114135172,0.910904191915694,0.99998592997979
"gene-LOC119870404|LOC119870404",7.01116143385086,2.0773444021448,2.59107019504654,0.8017321978062,0.422707886580471,0.99998592997979
"gene-MACO1|MACO1",1795.89621195993,0.37471039265399,1.64675721222479,0.227544406590302,0.820000443210983,0.99998592997979
"gene-RSRP1|RSRP1",1277.06445064104,1.87225973019048,1.89572441432944,0.987622312630677,0.323337654519015,0.99998592997979
"gene-TMEM50A|TMEM50A",2840.94261432731,-0.19117263797378,1.74198147440615,-0.109744357665429,0.912612120524017,0.99998592997979
"gene-LOC478183|LOC478183",33.5189378173785,1.890990301336,2.4240528650984,0.780094497344734,0.43533525513368,0.99998592997979
"gene-LOC478184|LOC478184",954.644501484102,-0.243363000081032,1.62564883560802,-0.149702072643511,0.880999672876749,0.99998592997979
"gene-RUNX3|RUNX3",115.589125397175,-1.05693770155933,1.6409163255919,-0.644114318978504,0.519501305763251,0.99998592997979
"gene-LOC102155239|LOC102155239",25.4776877999242,-0.46002633482818,2.29709396985636,-0.200264482369847,0.841273738798041,0.99998592997979
"gene-CLIC4|CLIC4",9278.94004738833,0.0403982516307996,1.67273154400268,0.0241510670230625,0.980732109590297,0.99998592997979
"gene-LOC612254|LOC612254",99.0409817049381,2.75353145926486,1.80839004739324,1.5226424538412,0.127848182361135,0.99998592997979
"gene-LOC102154412|LOC102154412",31.3519963259752,-0.079230837046055,1.72511114497238,-0.0459279608023885,0.963367668189053,0.99998592997979
"gene-SRRM1|SRRM1",2786.32584421962,0.736947723048345,1.60178280598825,0.460079681398298,0.645459027788467,0.99998592997979
"gene-RCAN3|RCAN3",1303.63970977427,0.882254904813895,1.71164954034327,0.515441323716862,0.606244662100317,0.99998592997979
"gene-STPG1|STPG1",14.9511328016236,0.167633580628137,2.52909033343194,0.0662821641489809,0.947153182941965,0.99998592997979
"gene-NIPAL3|NIPAL3",2139.98970402398,1.02074914935501,1.58774792280746,0.642891188640394,0.520294707277166,0.99998592997979
"gene-IFNLR1|IFNLR1",1157.57320469075,1.60728182572542,1.7600619447314,0.913196169337497,0.361139378274004,0.99998592997979
"gene-IL22RA1|IL22RA1",828.453967620358,1.55637221807957,1.64804269745001,0.944376150258557,0.344977464559183,0.99998592997979
"gene-MYOM3|MYOM3",29.6260015319336,-0.465482242793911,2.44430827059652,-0.190435162533862,0.848968146079409,0.99998592997979
"gene-SRSF10|SRSF10",2626.17697432851,0.157325729459557,1.54933462782962,0.101544060678451,0.91911858292695,0.99998592997979
"gene-PNRC2|PNRC2",6154.56395814309,-0.0711325208265357,1.5880447242677,-0.0447925173261963,0.964272689416917,0.99998592997979
"gene-LOC111093570|LOC111093570",61.9049225488608,-1.56875892607287,2.67969564281758,-0.585424292597419,0.558262458397154,0.99998592997979
"gene-CNR2|CNR2",8.88329336856944,-1.73154187638546,2.87693645913739,-0.601870045091174,0.547260645084295,0.99998592997979
"gene-FUCA1|FUCA1",12718.7908527252,0.145620753673052,1.63692750787872,0.0889598060831419,0.929113853521478,0.99998592997979
"gene-PITHD1|PITHD1",2212.89838978566,1.1359830280077,1.58758529174979,0.715541416206781,0.474274558672841,0.99998592997979
"gene-LOC106558271|LOC106558271",137.01848014708,1.23930534807751,1.64110572229356,0.755164844800796,0.450150079341233,0.99998592997979
"gene-HMGCL|HMGCL",10474.4657361893,0.931593523160401,1.73360848618056,0.537372498223553,0.591010336268105,0.99998592997979
"gene-GALE|GALE",627.551492287885,-0.714726566892633,1.65523178597167,-0.431798478587738,0.665887885390264,0.99998592997979
"gene-LYPLA2|LYPLA2",2623.32090104344,-0.395481909978207,1.59975392632976,-0.247214214304535,0.804742445232077,0.99998592997979
"gene-ELOA|ELOA",1414.42750347869,-0.159356437836379,1.57478928514694,-0.101192228915572,0.919397865480711,0.99998592997979
"gene-LOC119870427|LOC119870427",3.5778277980919,-6.7084633180035,5.40042895978273,-1.24220934447278,0.214159332840446,0.99998592997979
"gene-E2F2|E2F2",43.1840069276003,-3.30001527870505,1.90313941378695,-1.73398504323892,0.0829207370067354,0.99998592997979
"gene-LOC111093589|LOC111093589",17.1863950283115,-1.252469326345,2.41925599399849,-0.517708472956987,0.604661685690713,0.99998592997979
"gene-ID3|ID3",1059.53263111897,-0.530840377225551,1.94111442145047,-0.273471966082704,0.78449043912119,0.99998592997979
"gene-ASAP3|ASAP3",50.9926112549142,-0.77043959735599,2.32884172489315,-0.330825229177538,0.740776502802155,0.99998592997979
"gene-MIR8897|MIR8897",3.31965535160161,0.215966053837511,2.9686552757899,0.0727487814428188,0.942006029380759,0.99998592997979
"gene-ZNF436|ZNF436",556.464901388146,0.498090092938898,1.62256915387364,0.306976187578682,0.758861497273989,0.99998592997979
"gene-LOC487375|LOC487375",1.9754556720535,-6.41191938276606,5.40105698517243,-1.18716010595125,0.235164473534445,0.99998592997979
"gene-RPL11|RPL11",29436.9890735927,1.04443868862341,1.6043137200864,0.651018984346252,0.515034232098454,0.99998592997979
"gene-HNRNPR|HNRNPR",2605.94391426317,-0.248179209550917,1.59604278042936,-0.155496589812056,0.876429842179518,0.99998592997979
"gene-LOC102152675|LOC102152675",81.9921127175258,1.39869795540632,2.48604725604675,0.562619214902009,0.573694204890713,0.99998592997979
"gene-LUZP1|LUZP1",860.201549585485,-1.05346746524237,1.54582886969111,-0.681490355043555,0.495561267599185,0.99998592997979
"gene-KDM1A|KDM1A",1146.76231944842,0.0598421783227856,1.52885561528252,0.0391418115122188,0.96877732572917,0.99998592997979
"gene-C1QB|C1QB",10907.6715891316,-1.47630488948118,2.35101053056105,-0.627944822147977,0.530040087047566,0.99998592997979
"gene-WNT4|WNT4",332.048229923292,0.0852375050813988,1.63277735042549,0.0522039977215426,0.958366147558037,0.99998592997979
"gene-ZBTB40|ZBTB40",352.761756956673,0.833522461017983,1.58304449905939,0.526531289242498,0.598519118102029,0.99998592997979
"gene-C1QC|C1QC",13717.0785362861,-1.03736519234772,2.3742231607029,-0.43692825911133,0.662163377008684,0.99998592997979
"gene-LOC119870434|LOC119870434",54.5176987199292,-1.03528145681436,2.49063611230221,-0.415669495716659,0.677651865621696,0.99998592997979
"gene-C1QA|C1QA",10736.1780446882,-1.30681224354356,2.34842535060519,-0.556463182109149,0.577894256987557,0.99998592997979
"gene-CDC42|CDC42",5159.59276182115,-0.78872699107195,1.57973445517313,-0.499278210011258,0.617583403584984,0.99998592997979
"gene-LOC100685822|LOC100685822",2954.6568755643,1.20585363089128,1.62602680917454,0.741595171793901,0.458332649736134,0.99998592997979
"gene-LOC100688249|LOC100688249",2.87321357314249,0.422272797874426,2.91534950135676,0.144844656765135,0.88483352298259,0.99998592997979
"gene-HSPG2|HSPG2",1958.91277341289,-1.26239558538399,1.61729876433871,-0.780558059660771,0.435062467139323,0.99998592997979
"gene-USP48|USP48",1501.53214494369,0.0897474645076909,1.55842078558401,0.0575887240069494,0.954076231705823,0.99998592997979
"gene-LOC487387|LOC487387",410.680497536234,-1.51180456624161,1.8206355201308,-0.830371894607988,0.406328551002007,0.99998592997979
"gene-ALPL|ALPL",4984.59863805213,-1.55695992169929,1.75261376603784,-0.888364539791976,0.374344693320509,0.99998592997979
"gene-LOC119870441|LOC119870441",75.7671131822648,-0.360907889535534,2.46075501729149,-0.146665509975381,0.883396043201795,0.99998592997979
"gene-LOC119870442|LOC119870442",3.43805905691847,-0.561914237694428,3.60665125273868,-0.155799437849097,0.876191113746276,0.99998592997979
"gene-ECE1|ECE1",4825.79181174201,-0.000310799671484434,1.60438607326033,-0.000193718754272684,0.999845434797795,0.99998592997979
"gene-KIF17|KIF17",4.26582704038953,-2.01993460215607,4.17198966196024,-0.484165773605248,0.628268225069025,0.99998592997979
"gene-EIF4G3|EIF4G3",2054.22281452144,-0.869217449979829,1.64965696667515,-0.526907998171111,0.598257479369656,0.99998592997979
"gene-HP1BP3|HP1BP3",2418.35840777039,0.661438447146035,1.60279231913379,0.412678822608472,0.679841942622543,0.99998592997979
"gene-MUL1|MUL1",2389.89520243816,0.676495276779366,1.69357281463987,0.399448592308219,0.689562695527173,0.99998592997979
"gene-LOC119870450|LOC119870450",2.96498297029365,6.36998186608222,4.48690377959961,1.41968318889393,0.155699934467178,0.99998592997979
"gene-DDOST|DDOST",11964.8142800218,0.0693487763940777,1.54972228276292,0.0447491638762782,0.964307245814992,0.99998592997979
"gene-PINK1|PINK1",5259.40654178592,0.848477524979317,1.63153748239773,0.520047828587047,0.603030239699523,0.99998592997979
"gene-CDA|CDA",4546.91848143385,0.601868363505642,1.65614145240005,0.363416037098417,0.71629412366549,0.99998592997979
"gene-LOC111093716|LOC111093716",1.68633016732321,-0.214900066451376,4.48344412213285,-0.0479319158658643,0.961770503432175,0.99998592997979
"gene-LOC102157062|LOC102157062",455.716501716918,0.591568351517777,1.82510972337659,0.324127554601665,0.745841466512998,0.99998592997979
"gene-LOC119870456|LOC119870456",34.987449722593,-0.523340849271115,2.3294643268848,-0.224661456812683,0.822242651109092,0.99998592997979
"gene-CAMK2N1|CAMK2N1",5604.41594522413,0.639677714059555,1.55537833729032,0.411268241766798,0.680875853982388,0.99998592997979
"gene-PLA2G2C|PLA2G2C",5.09132482010151,0.405420821370323,3.69359173238225,0.109763301075195,0.912597096631066,0.99998592997979
"gene-UBXN10|UBXN10",28.7103933974295,0.705228414282575,2.1159836417382,0.3332863262134,0.73891816003877,0.99998592997979
"gene-RNF186|RNF186",5.82326775742651,0.410539552971465,2.74883633349371,0.149350307971838,0.881277220353837,0.99998592997979
"gene-OTUD3|OTUD3",522.331645883005,0.0373487294222887,1.56566590645492,0.0238548526018913,0.980968386428454,0.99998592997979
"gene-TMCO4|TMCO4",238.682644453729,-0.94778285105993,1.62965728206121,-0.581584153608767,0.560846819220867,0.99998592997979
"gene-NBL1|NBL1",381.660433900634,-0.0166150598660092,1.65037589587614,-0.0100674397314733,0.991967480958783,0.99998592997979
"gene-LOC111093758|LOC111093758",2.92595184016203,-1.25646056077295,5.11609210636191,-0.245589902341776,0.805999706647256,0.99998592997979
"gene-MICOS10|MICOS10",1545.26167914687,-1.63083450995751,1.89027197193082,-0.862751251763893,0.388274246806431,0.99998592997979
"gene-CAPZB|CAPZB",3886.35930792931,-0.605919145370383,1.58170269894231,-0.383080300599829,0.701660225416497,0.99998592997979
"gene-LOC111093771|LOC111093771",4.12127317261138,0.267862265294013,4.6131691558583,0.0580646961436159,0.953697095322863,0.99998592997979
"gene-LOC119870469|LOC119870469",22.4084769900817,1.39285607666388,2.57367670045939,0.541193101843469,0.588374491639902,0.99998592997979
"gene-LOC100687895|LOC100687895",3.77720348616282,2.28742601638935,3.31006268192174,0.691052175199694,0.489532753217573,0.99998592997979
"gene-SLC66A1|SLC66A1",191.865651195366,-0.525347360227763,1.56028202914144,-0.33670025701497,0.736342869602177,0.99998592997979
"gene-AKR7A2|AKR7A2",5016.45036674534,0.715854697050905,1.63592160178165,0.437584965117693,0.66168717202485,0.99998592997979
"gene-EMC1|EMC1",2542.73304543645,-0.068608314961119,1.67454890691527,-0.0409712219677742,0.96731883813358,0.99998592997979
"gene-MRTO4|MRTO4",1987.91699411559,0.203561478978423,1.5948019730239,0.127640598909249,0.898433400612142,0.99998592997979
"gene-UBR4|UBR4",5926.52223258567,0.868243077596889,1.63189896790884,0.532044626947389,0.594695087269047,0.99998592997979
"gene-LOC102153307|LOC102153307",24.8547285941735,0.350863015943673,1.93055653322192,0.181741901832896,0.855785280632328,0.99998592997979
"gene-IFFO2|IFFO2",677.301755270397,0.819104656782563,1.66855088310739,0.490907808131761,0.623491654283016,0.99998592997979
"gene-KLHDC7A|KLHDC7A",916.549950655546,0.829757268618162,1.89669861752441,0.437474494340681,0.661767269436478,0.99998592997979
"gene-PADI4|PADI4",363.197437299622,-3.08525757237915,1.91179752524097,-1.61379933368743,0.106570959143396,0.99998592997979
"gene-ARHGEF10L|ARHGEF10L",832.464871618935,0.725147901338538,1.64489015138867,0.440848831593006,0.65932243912886,0.99998592997979
"gene-LOC119870472|LOC119870472",47.8748413949785,-0.986499549815903,1.750986721484,-0.563396362583392,0.573165013510638,0.99998592997979
"gene-LOC119870473|LOC119870473",4.66583134099075,-0.599990141757202,2.40651080008793,-0.249319530057907,0.803113625418812,0.99998592997979
"gene-RCC2|RCC2",923.259020134379,-0.498646350466151,1.63196328864411,-0.305549980159444,0.759947310039264,0.99998592997979
"gene-LOC102157138|LOC102157138",5.75292370757798,-5.66690604044679,3.39462973260195,-1.6693738306779,0.0950433165853882,0.99998592997979
"gene-PADI3|PADI3",8.6979227043235,-8.34053105183988,4.3541915559714,-1.91551771313358,0.0554265123890893,0.99998592997979
"gene-PADI1|PADI1",52.9421222707876,-1.96931594475646,2.13076535579641,-0.924229380489624,0.355366901753927,0.99998592997979
"gene-PADI2|PADI2",439.372615881924,-1.44083304835656,1.92128493270141,-0.749931998025245,0.453295661678246,0.99998592997979
"gene-ALDH4A1|ALDH4A1",85654.1898097094,2.18805942815218,1.58371918268706,1.38159558340372,0.16709591084869,0.99998592997979
"gene-MFAP2|MFAP2",34.0047587947935,-0.451010191898682,2.55252117660304,-0.176692047075942,0.859750288101449,0.99998592997979
"gene-ATP13A2|ATP13A2",1188.12522429514,0.0626629828208788,1.70375468712069,0.0367793458146124,0.970660942556826,0.99998592997979
"gene-CROCC|CROCC",88.482856147079,0.0377727826530247,1.71699704033719,0.0219993289246479,0.982448490849782,0.99998592997979
"gene-SDHB|SDHB",13008.3396192606,1.04620048936616,1.58822329598471,0.658723802887873,0.510073145042147,0.99998592997979
"gene-NECAP2|NECAP2",1767.89799239241,-0.718157052262403,1.52046778285323,-0.4723263855777,0.636693839707182,0.99998592997979
"gene-CPLANE2|CPLANE2",409.955776319083,-0.318300004536552,1.67219728654269,-0.190348356081025,0.849036163584264,0.99998592997979
"gene-SPATA21|SPATA21",3.71331223476325,-0.958871141126748,4.61532889875173,-0.207757921951367,0.835417989087465,0.99998592997979
"gene-SZRD1|SZRD1",3855.68038817404,0.510695398910119,1.55941851739069,0.327490916142669,0.743296612389235,0.99998592997979
"gene-FBXO42|FBXO42",534.764154459852,0.426243164306389,1.69560284009468,0.25138148759092,0.801519179032115,0.99998592997979
"gene-LOC119870064|LOC119870064",39.4809470901826,0.347054980316238,3.96563692731868,0.0875155710613414,0.930261709000922,0.99998592997979
"gene-FAM131C|FAM131C",8.41609339253544,-0.493115999151114,2.45185296227605,-0.201119727299371,0.840604956995135,0.99998592997979
"gene-EPHA2|EPHA2",1111.62540198165,0.256125089743961,1.59848294940451,0.160230104324463,0.872699815928887,0.99998592997979
"gene-FBLIM1|FBLIM1",359.236653702999,-0.68613737748411,1.80156589275095,-0.380856109812556,0.703310021632384,0.99998592997979
"gene-ZBTB17|ZBTB17",446.15409874465,0.374900671924588,1.57671041322494,0.237773955686498,0.812056419763657,0.99998592997979
"gene-SPEN|SPEN",2113.70244438726,0.894357182658961,1.70492370528844,0.524573140654206,0.599879962510174,0.99998592997979
"gene-LOC111093913|LOC111093913",11.013122108177,1.7889352071641,2.51669243672883,0.710827902947624,0.47719088745253,0.99998592997979
"gene-LOC102152513|LOC102152513",19.1667532577794,-0.996935726958829,2.45592652582297,-0.405930599501448,0.684793593944663,0.99998592997979
"gene-LOC106558374|LOC106558374",161.943775921776,1.15959615389473,1.70214301330946,0.681256595261134,0.495709142663473,0.99998592997979
"gene-TMEM82|TMEM82",2001.35916440835,0.654535900328359,1.68358070289019,0.388776076611428,0.697441799456987,0.99998592997979
"gene-SLC25A34|SLC25A34",1122.49961783598,-0.222466038829656,1.66732537813491,-0.13342688940446,0.893855780857716,0.99998592997979
"gene-DDI2|DDI2",882.440135699081,1.19173252389894,1.76023307665083,0.677031093045037,0.498386226783996,0.99998592997979
"gene-PLEKHM2|PLEKHM2",5291.39990993663,0.629826605019362,1.57762644679544,0.399224167608689,0.689728037205447,0.99998592997979
"gene-CASP9|CASP9",488.383638234983,-0.610450898482226,1.55067528233225,-0.393667781667412,0.693826331019125,0.99998592997979
"gene-DNAJC16|DNAJC16",768.126812903136,0.881864019120547,1.63334147083332,0.539914056471381,0.589256303558235,0.99998592997979
"gene-AGMAT|AGMAT",10707.6913134419,1.51034899844737,1.65122424425761,0.91468436446463,0.360357354949333,0.99998592997979
"gene-LOC119870485|LOC119870485",77.5601744632979,1.44992471995578,1.63817638587347,0.885084617541162,0.376110995205623,0.99998592997979
"gene-EFHD2|EFHD2",1558.90274531092,-1.28897113418939,1.53934349956158,-0.837351204949706,0.402395184821036,0.99998592997979
"gene-FHAD1|FHAD1",68.6725618879829,-0.679274884580655,1.77532626746022,-0.382619745469336,0.702001727621922,0.99998592997979
"gene-LOC111093971|LOC111093971",2.34932148516679,-2.46703202572196,4.08384853369908,-0.604094888770855,0.545780557528701,0.99998592997979
"gene-TMEM51|TMEM51",135.940886711631,-1.6426506211825,1.66650546747519,-0.985685707752983,0.324287365047365,0.99998592997979
"gene-LOC119870066|LOC119870066",19.5318707412626,2.48365528270279,2.33272652791376,1.06470057805019,0.287011448415911,0.99998592997979
"gene-PDPN|PDPN",92.9930556385881,0.754070850210658,2.61742871568557,0.288096040855557,0.773273223150406,0.99998592997979
"gene-PRDM2|PRDM2",2577.3482429637,0.701362785344336,1.58633743487822,0.442127109859309,0.658397227845945,0.99998592997979
"gene-KAZN|KAZN",74.6909228075584,-0.470933727393198,1.71562523964294,-0.274496851941401,0.783702822534221,0.99998592997979
"gene-LOC111093976|LOC111093976",2.17433357575911,0.00319595201218609,3.08026882837629,0.00103755619728515,0.999172150077754,0.99998592997979
"gene-LOC607511|LOC607511",11.0410259148512,-0.580402717392532,2.49933795678492,-0.232222583511334,0.816365138042574,0.99998592997979
"gene-LOC119870500|LOC119870500",10.917443149646,2.90061573032485,2.72891625993446,1.0629185559525,0.287818887226455,0.99998592997979
"gene-DHRS3|DHRS3",4120.82932704026,0.482156868925917,1.68770176721685,0.285688430439361,0.775116766725074,0.99998592997979
"gene-LOC119870498|LOC119870498",64.0271850984649,0.79239352814708,1.67963228198347,0.471766074423949,0.63709376872531,0.99998592997979
"gene-LOC119870504|LOC119870504",4.27626526362377,-1.55003306907345,3.63367362979958,-0.426574653365042,0.669689162532704,0.99998592997979
"gene-TNFRSF1B|TNFRSF1B",896.422195544643,-2.29356082570392,1.57877385075706,-1.45274817200963,0.14629368670626,0.99998592997979
"gene-TNFRSF8|TNFRSF8",40.684247073694,-3.63304110220861,1.73288680689258,-2.09652534011924,0.036035614450682,0.99998592997979
"gene-LOC119870506|LOC119870506",49.0827193284364,-2.57721025045331,2.4241789332526,-1.0631270716454,0.287724329151044,0.99998592997979
"gene-MIIP|MIIP",165.942800357063,-0.583720853369536,1.58588503423092,-0.368072616091375,0.712819088962764,0.99998592997979
"gene-VPS13D|VPS13D",5050.12662023902,1.02845078963322,1.59164261959837,0.646156855169374,0.518177777828058,0.99998592997979
"gene-LOC119870503|LOC119870503",269.594503539278,0.313053215935861,1.87355921433326,0.167090110385044,0.867299147392776,0.99998592997979
"gene-LOC119870502|LOC119870502",47.6162410692462,0.399579176831032,1.85443561391495,0.215472121993747,0.829399245013764,0.99998592997979
"gene-MFN2|MFN2",2389.95458993536,-0.215317575209475,1.72549137620439,-0.124786236650522,0.900692783779092,0.99998592997979
"gene-PLOD1|PLOD1",5302.07946463224,-1.00741785267795,1.68342639675017,-0.598432966610692,0.549551074342607,0.99998592997979
"gene-KIAA2013|KIAA2013",3841.81716015903,0.874418151654755,1.6216782022368,0.539205713222674,0.589744918621912,0.99998592997979
"gene-CLCN6|CLCN6",520.729678354323,0.158834178191566,1.6534935979609,0.0960597479103888,0.923473119931492,0.99998592997979
"gene-MTHFR|MTHFR",351.441417890169,0.0675032100280107,1.58781215445338,0.0425133475888081,0.966089471533587,0.99998592997979
"gene-C2H1orf167|C2H1orf167",148.239668076613,0.612312279861722,1.60687037711451,0.381058913389929,0.70315953379826,0.99998592997979
"gene-AGTRAP|AGTRAP",1446.70750588576,-1.11617198537617,1.56803913388818,-0.711826612776209,0.476572150846076,0.99998592997979
"gene-FBXO2|FBXO2",1472.84365340366,2.94822921050082,1.85743306177208,1.58726000477673,0.112453769549668,0.99998592997979
"gene-FBXO44|FBXO44",582.813535332267,0.796182429978594,1.78525649411615,0.445976492791177,0.655614226381993,0.99998592997979
"gene-MAD2L2|MAD2L2",690.480342291107,-0.438940254790967,1.66781958915446,-0.263182095740642,0.792410230028631,0.99998592997979
